open_time,open,high,low,close,volume,close_time,quote_asset_volume,num_trades,taker_buy_base_volume,taker_buy_quote_volume,ignore
2026-02-03 06:00:00+00:00,2316.13,2328.49,2298.44,2320.48,22606.6425,2026-02-03 06:59:59.999000+00:00,52315621.474284,245728,11278.93680000,26105768.12329400,0
2026-02-03 07:00:00+00:00,2320.48,2333.61,2312.8,2323.12,25649.6096,2026-02-03 07:59:59.999000+00:00,59623092.566201,251111,13363.17180000,31064231.05177300,0
2026-02-03 08:00:00+00:00,2323.13,2332.57,2309.2,2315.77,20330.0489,2026-02-03 08:59:59.999000+00:00,47204655.863536,257785,10506.88620000,24399704.67473500,0
2026-02-03 09:00:00+00:00,2315.77,2318.9,2262.15,2292.06,48287.7233,2026-02-03 09:59:59.999000+00:00,110525380.517509,428493,23716.32190000,54281422.75804500,0
2026-02-03 10:00:00+00:00,2292.06,2299.94,2276.7,2281.79,16482.4883,2026-02-03 10:59:59.999000+00:00,37701913.032231,238256,8846.02610000,20233613.60327100,0
2026-02-03 11:00:00+00:00,2281.79,2288.49,2270.39,2276.68,40694.3986,2026-02-03 11:59:59.999000+00:00,92715661.146265,265293,19997.08010000,45554004.94502200,0
2026-02-03 12:00:00+00:00,2276.68,2306.01,2272.21,2301.32,27004.257,2026-02-03 12:59:59.999000+00:00,61910671.037546,287551,14217.68070000,32587059.44880900,0
2026-02-03 13:00:00+00:00,2301.31,2317.65,2296.44,2312.21,22529.4225,2026-02-03 13:59:59.999000+00:00,51946774.275583,285199,11063.75380000,25507152.67148700,0
2026-02-03 14:00:00+00:00,2312.22,2316.96,2255.02,2257.2,50376.2654,2026-02-03 14:59:59.999000+00:00,115206116.929667,684993,23673.43010000,54145157.62691400,0
2026-02-03 15:00:00+00:00,2257.19,2313.43,2251.94,2303.2,65777.0774,2026-02-03 15:59:59.999000+00:00,150333842.147789,840168,33324.45930000,76170727.39361200,0
2026-02-03 16:00:00+00:00,2303.21,2303.4,2235.19,2240.6,107134.5482,2026-02-03 16:59:59.999000+00:00,241364122.247173,707674,55080.89670000,124021836.10944900,0
2026-02-03 17:00:00+00:00,2240.6,2244.58,2193.5,2195.11,111725.7898,2026-02-03 17:59:59.999000+00:00,247760812.316528,785399,64224.05760000,142403583.39197900,0
2026-02-03 18:00:00+00:00,2195.11,2206.98,2110.0,2120.65,171392.473,2026-02-03 18:59:59.999000+00:00,368508440.397075,1128763,76355.29310000,164165941.65621800,0
2026-02-03 19:00:00+00:00,2120.65,2218.4,2112.08,2205.28,109307.3092,2026-02-03 19:59:59.999000+00:00,238068515.014763,907459,57282.52310000,124726374.33377600,0
2026-02-03 20:00:00+00:00,2205.27,2343.82,2188.25,2299.46,150442.909,2026-02-03 20:59:59.999000+00:00,342346646.649663,991366,73693.72720000,167554862.36931500,0
2026-02-03 21:00:00+00:00,2299.46,2337.58,2279.76,2283.92,58783.3246,2026-02-03 21:59:59.999000+00:00,135790304.24792,596394,29279.08110000,67650781.12904400,0
2026-02-03 22:00:00+00:00,2283.93,2286.17,2229.01,2236.38,41969.2271,2026-02-03 22:59:59.999000+00:00,94685021.345064,479126,18655.77280000,42085273.53864000,0
2026-02-03 23:00:00+00:00,2236.38,2248.62,2212.84,2233.72,43444.1987,2026-02-03 23:59:59.999000+00:00,96889021.793282,476796,20251.59510000,45173108.30351200,0
2026-02-04 00:00:00+00:00,2233.72,2256.62,2223.88,2241.02,25337.5357,2026-02-04 00:59:59.999000+00:00,56835955.067256,333958,12191.98150000,27352969.25050100,0
2026-02-04 01:00:00+00:00,2241.03,2281.82,2241.03,2268.64,24417.1184,2026-02-04 01:59:59.999000+00:00,55394072.467597,308027,11746.48020000,26639960.90772200,0
2026-02-04 02:00:00+00:00,2268.65,2276.61,2242.55,2251.82,19657.235,2026-02-04 02:59:59.999000+00:00,44457043.423291,324456,8180.95750000,18501420.14823600,0
2026-02-04 03:00:00+00:00,2251.82,2295.74,2249.14,2283.37,24748.6839,2026-02-04 03:59:59.999000+00:00,56344805.536202,291189,13833.01000000,31491272.35583600,0
2026-02-04 04:00:00+00:00,2283.37,2290.09,2270.21,2273.78,13646.1597,2026-02-04 04:59:59.999000+00:00,31077576.439264,143679,6830.53210000,15553076.97548000,0
2026-02-04 05:00:00+00:00,2273.78,2280.54,2256.0,2265.4,16200.6492,2026-02-04 05:59:59.999000+00:00,36758737.130023,190780,6307.33960000,14310731.39888400,0
2026-02-04 06:00:00+00:00,2265.39,2284.3,2258.17,2277.54,16454.6598,2026-02-04 06:59:59.999000+00:00,37393563.775044,192776,8164.23280000,18555007.93464000,0
2026-02-04 07:00:00+00:00,2277.54,2293.99,2263.74,2283.85,31850.2964,2026-02-04 07:59:59.999000+00:00,72656715.145314,226207,14790.22330000,33745434.36792500,0
2026-02-04 08:00:00+00:00,2283.84,2285.9,2266.49,2279.73,17098.8024,2026-02-04 08:59:59.999000+00:00,38933296.586697,236991,6522.24580000,14855135.17131800,0
2026-02-04 09:00:00+00:00,2279.73,2279.91,2251.46,2260.65,18247.5106,2026-02-04 09:59:59.999000+00:00,41293816.750938,215664,6723.41430000,15212969.26678300,0
2026-02-04 10:00:00+00:00,2260.65,2264.44,2250.58,2260.74,11981.4312,2026-02-04 10:59:59.999000+00:00,27053437.521359,156675,4899.87560000,11065162.52676700,0
2026-02-04 11:00:00+00:00,2260.74,2267.32,2221.47,2254.86,85075.0719,2026-02-04 11:59:59.999000+00:00,190379918.692422,432201,28770.19550000,64471389.09914000,0
2026-02-04 12:00:00+00:00,2254.86,2263.3,2226.43,2243.92,53056.3496,2026-02-04 12:59:59.999000+00:00,118862136.533011,341009,16058.41600000,36013412.69733200,0
2026-02-04 13:00:00+00:00,2243.91,2246.09,2197.47,2198.63,57203.3888,2026-02-04 13:59:59.999000+00:00,127038109.920298,465978,20490.34820000,45433285.17238100,0
2026-02-04 14:00:00+00:00,2198.63,2226.28,2168.82,2171.87,87588.5577,2026-02-04 14:59:59.999000+00:00,192457853.597314,855183,45032.21970000,98962470.09378000,0
2026-02-04 15:00:00+00:00,2171.87,2197.26,2136.6,2151.83,124679.7803,2026-02-04 15:59:59.999000+00:00,269698798.956608,1128888,61760.34840000,133583484.56612500,0
2026-02-04 16:00:00+00:00,2151.84,2161.14,2106.0,2135.05,129090.864,2026-02-04 16:59:59.999000+00:00,274518796.4347,1004777,67989.51390000,144596016.27876700,0
2026-02-04 17:00:00+00:00,2135.04,2154.59,2093.5,2126.07,137960.4338,2026-02-04 17:59:59.999000+00:00,292650547.36114,881107,79602.55160000,168938720.53535400,0
2026-02-04 18:00:00+00:00,2126.07,2185.63,2076.68,2147.97,139137.5754,2026-02-04 18:59:59.999000+00:00,295385424.446208,960360,73287.43810000,155631014.32699900,0
2026-02-04 19:00:00+00:00,2147.97,2194.71,2133.31,2188.27,69042.1496,2026-02-04 19:59:59.999000+00:00,149079401.477178,562877,37261.06280000,80466076.87584900,0
2026-02-04 20:00:00+00:00,2188.26,2192.7,2161.79,2172.02,32577.3889,2026-02-04 20:59:59.999000+00:00,70827053.087383,329890,15281.30640000,33214097.27749400,0
2026-02-04 21:00:00+00:00,2172.03,2180.9,2108.56,2129.8,41761.8834,2026-02-04 21:59:59.999000+00:00,89538307.099568,376643,20108.43230000,43104961.12697900,0
2026-02-04 22:00:00+00:00,2129.8,2168.46,2088.01,2120.16,55357.069,2026-02-04 22:59:59.999000+00:00,118018166.008698,555218,27712.12200000,59104872.90314600,0
2026-02-04 23:00:00+00:00,2120.16,2165.65,2115.47,2148.26,32572.8353,2026-02-04 23:59:59.999000+00:00,69954304.875381,398007,16351.84760000,35121521.58803900,0
2026-02-05 00:00:00+00:00,2148.25,2164.15,2136.81,2149.78,18420.2987,2026-02-05 00:59:59.999000+00:00,39620420.713449,311000,9050.48830000,19468079.36004400,0
2026-02-05 01:00:00+00:00,2149.78,2173.77,2123.04,2148.55,37524.4443,2026-02-05 01:59:59.999000+00:00,80780369.554282,525795,18344.88560000,39502479.29542700,0
2026-02-05 02:00:00+00:00,2148.54,2163.67,2113.32,2124.31,46882.7278,2026-02-05 02:59:59.999000+00:00,100266961.469459,631267,23107.95380000,49434560.76737600,0
2026-02-05 03:00:00+00:00,2124.3,2136.68,2097.94,2110.0,70425.8791,2026-02-05 03:59:59.999000+00:00,148854150.209071,662056,38529.37070000,81400772.01189700,0
2026-02-05 04:00:00+00:00,2110.0,2125.26,2078.32,2104.03,67759.9965,2026-02-05 04:59:59.999000+00:00,142294203.839758,698839,31767.52020000,66722827.01465800,0
2026-02-05 05:00:00+00:00,2104.03,2124.55,2077.7,2101.42,54676.8449,2026-02-05 05:59:59.999000+00:00,114850492.377072,496903,24287.84880000,51042102.86523500,0
2026-02-05 06:00:00+00:00,2101.42,2107.72,2068.2,2087.57,60204.5995,2026-02-05 06:59:59.999000+00:00,125584786.058471,496334,28737.38250000,59950336.29541200,0
2026-02-05 07:00:00+00:00,2087.57,2124.32,2085.72,2091.4,49914.712,2026-02-05 07:59:59.999000+00:00,105234453.860276,447481,26476.08300000,55828784.91943700,0
2026-02-05 08:00:00+00:00,2091.5,2121.27,2091.32,2111.76,34195.5265,2026-02-05 08:59:59.999000+00:00,72111005.785588,367613,17539.37020000,36987806.83421400,0
2026-02-05 09:00:00+00:00,2111.8,2149.75,2111.16,2133.45,34085.5656,2026-02-05 09:59:59.999000+00:00,72788623.348678,340917,17802.75300000,38010566.11208600,0
2026-02-05 10:00:00+00:00,2133.46,2140.5,2086.54,2097.72,42052.9122,2026-02-05 10:59:59.999000+00:00,89050568.686703,331732,21125.68440000,44758235.10747800,0
2026-02-05 11:00:00+00:00,2097.72,2105.3,2061.96,2079.98,61549.2051,2026-02-05 11:59:59.999000+00:00,128063335.988057,590953,30203.76680000,62847329.62588400,0
2026-02-05 12:00:00+00:00,2079.98,2092.71,2043.16,2063.99,91567.2333,2026-02-05 12:59:59.999000+00:00,188925833.15811,655731,51702.93410000,106676363.83611100,0
2026-02-05 13:00:00+00:00,2063.98,2080.76,2048.38,2058.64,43161.8274,2026-02-05 13:59:59.999000+00:00,88961265.512588,338820,23767.64300000,49002758.24161700,0
2026-02-05 14:00:00+00:00,2058.64,2106.51,2042.42,2046.6,97110.5209,2026-02-05 14:59:59.999000+00:00,201578363.075068,637377,49424.89940000,102604549.86064900,0
2026-02-05 15:00:00+00:00,2046.59,2054.16,1927.33,1961.12,255705.748,2026-02-05 15:59:59.999000+00:00,505233037.54328,1068619,119782.59550000,236618069.93832300,0
2026-02-05 16:00:00+00:00,1961.12,2018.33,1944.94,1998.68,116393.9324,2026-02-05 16:59:59.999000+00:00,230077817.003841,722062,65012.29020000,128457995.00430200,0
2026-02-05 17:00:00+00:00,1998.68,2001.77,1943.57,1955.09,79113.8792,2026-02-05 17:59:59.999000+00:00,155900779.67222,617313,38490.09760000,75876247.09314000,0
2026-02-05 18:00:00+00:00,1955.09,1968.73,1913.76,1950.3,102822.6992,2026-02-05 18:59:59.999000+00:00,199418104.058025,607090,50529.16910000,98021383.12949000,0
2026-02-05 19:00:00+00:00,1950.35,1953.81,1918.14,1928.76,79191.6388,2026-02-05 19:59:59.999000+00:00,153258118.352595,510041,42571.94480000,82379020.26671400,0
2026-02-05 20:00:00+00:00,1928.78,1943.06,1825.06,1869.59,221025.504,2026-02-05 20:59:59.999000+00:00,413901008.946268,931553,97674.11040000,183089921.09188100,0
2026-02-05 21:00:00+00:00,1869.6,1912.35,1840.04,1850.48,133385.2568,2026-02-05 21:59:59.999000+00:00,249946079.124582,768696,65039.92910000,121904972.09791600,0
2026-02-05 22:00:00+00:00,1850.42,1890.17,1818.18,1870.79,80415.387,2026-02-05 22:59:59.999000+00:00,149142673.449417,442798,41821.53100000,77609081.11860800,0
2026-02-05 23:00:00+00:00,1870.78,1907.66,1820.46,1826.83,74700.3559,2026-02-05 23:59:59.999000+00:00,139331657.999005,466597,35175.03090000,65636452.47502400,0
2026-02-06 00:00:00+00:00,1826.83,1892.65,1747.8,1870.61,251543.0577,2026-02-06 00:59:59.999000+00:00,455907543.830028,1188115,123013.91200000,223274630.17675600,0
2026-02-06 01:00:00+00:00,1870.63,1940.16,1870.37,1932.17,113407.9511,2026-02-06 01:59:59.999000+00:00,216065834.680658,774536,62826.59120000,119617798.61629600,0
2026-02-06 02:00:00+00:00,1932.17,1947.84,1891.46,1907.49,48456.3513,2026-02-06 02:59:59.999000+00:00,92878749.721302,494785,24333.05720000,46665755.59036800,0
2026-02-06 03:00:00+00:00,1907.5,1917.88,1879.24,1891.82,54548.0956,2026-02-06 03:59:59.999000+00:00,103457044.959762,473678,23666.17590000,44880376.82822800,0
2026-02-06 04:00:00+00:00,1891.81,1917.8,1885.95,1909.03,34232.0514,2026-02-06 04:59:59.999000+00:00,65184590.124564,314347,16827.63300000,32059872.07684500,0
2026-02-06 05:00:00+00:00,1909.02,1975.75,1906.6,1958.69,53356.4351,2026-02-06 05:59:59.999000+00:00,103295155.358873,398410,28190.11590000,54588478.00301700,0
2026-02-06 06:00:00+00:00,1958.69,1967.27,1906.89,1908.32,77948.1055,2026-02-06 06:59:59.999000+00:00,150531893.700659,438069,45844.16400000,88516103.34563600,0
2026-02-06 07:00:00+00:00,1908.32,1915.15,1887.29,1899.42,102231.864,2026-02-06 07:59:59.999000+00:00,194332677.192077,472029,60284.81710000,114578018.53558500,0
2026-02-06 08:00:00+00:00,1899.41,1907.01,1866.13,1874.46,115044.0677,2026-02-06 08:59:59.999000+00:00,216801126.786348,468606,69782.15930000,131531305.85600900,0
2026-02-06 09:00:00+00:00,1874.46,1929.18,1871.1,1919.0,99856.6883,2026-02-06 09:59:59.999000+00:00,189837446.363262,388848,61296.79110000,116529633.83566900,0
2026-02-06 10:00:00+00:00,1919.08,1934.98,1909.69,1926.94,102748.7425,2026-02-06 10:59:59.999000+00:00,197492485.412222,333701,68203.22040000,131067106.99441400,0
2026-02-06 11:00:00+00:00,1926.93,1939.35,1919.96,1932.68,54954.1328,2026-02-06 11:59:59.999000+00:00,105985413.748628,262696,31435.35880000,60637617.46140700,0
2026-02-06 12:00:00+00:00,1932.67,1932.67,1914.88,1920.91,41598.4067,2026-02-06 12:59:59.999000+00:00,79935010.757316,258218,23708.46650000,45562314.83329000,0
2026-02-06 13:00:00+00:00,1920.91,1962.39,1919.29,1950.31,75652.1242,2026-02-06 13:59:59.999000+00:00,147187027.464295,519598,47059.74510000,91558655.53849400,0
2026-02-06 14:00:00+00:00,1950.31,2002.18,1933.33,1978.88,143645.8925,2026-02-06 14:59:59.999000+00:00,282759885.33964,819557,84705.48690000,166724694.00640000,0
2026-02-06 15:00:00+00:00,1978.89,1997.68,1961.24,1980.81,86980.506,2026-02-06 15:59:59.999000+00:00,172086844.333837,827846,41744.94030000,82543571.96691700,0
2026-02-06 16:00:00+00:00,1980.8,2046.6,1970.17,2036.17,123293.1654,2026-02-06 16:59:59.999000+00:00,248791541.318783,749127,76422.88290000,154191289.91779000,0
2026-02-06 17:00:00+00:00,2036.17,2090.13,2027.73,2067.01,130842.5306,2026-02-06 17:59:59.999000+00:00,269912515.057217,702160,78497.17680000,161975541.78417900,0
2026-02-06 18:00:00+00:00,2067.01,2070.19,2030.59,2044.61,90216.463,2026-02-06 18:59:59.999000+00:00,184730619.625953,706550,48552.57770000,99463635.86093300,0
2026-02-06 19:00:00+00:00,2044.61,2072.0,2033.37,2065.63,63890.1338,2026-02-06 19:59:59.999000+00:00,131225273.716248,430817,38995.09730000,80124643.20187400,0
2026-02-06 20:00:00+00:00,2065.63,2093.94,2043.68,2054.23,62701.257,2026-02-06 20:59:59.999000+00:00,129805086.222842,475278,31695.21230000,65628490.88449500,0
2026-02-06 21:00:00+00:00,2054.23,2061.99,2039.93,2053.97,45338.5426,2026-02-06 21:59:59.999000+00:00,93072096.584668,297608,26072.48040000,53535038.22368000,0
2026-02-06 22:00:00+00:00,2053.98,2085.47,2046.08,2075.1,74012.4867,2026-02-06 22:59:59.999000+00:00,152817536.365954,270647,45354.10840000,93615949.21898200,0
2026-02-06 23:00:00+00:00,2075.09,2087.98,2049.28,2063.38,55812.5058,2026-02-06 23:59:59.999000+00:00,115355272.346703,297505,31280.40580000,64610865.99318800,0
2026-02-07 00:00:00+00:00,2063.37,2064.56,2036.75,2043.5,50106.171,2026-02-07 00:59:59.999000+00:00,102608483.733867,356332,27819.07400000,56960778.29731000,0
2026-02-07 01:00:00+00:00,2043.49,2066.64,2032.6,2061.94,26816.0129,2026-02-07 01:59:59.999000+00:00,54888809.848278,241167,12838.80670000,26290631.97686400,0
2026-02-07 02:00:00+00:00,2061.94,2065.35,2048.78,2059.39,17033.065,2026-02-07 02:59:59.999000+00:00,35046308.663934,197049,6919.55250000,14237479.99233600,0
2026-02-07 03:00:00+00:00,2059.39,2086.0,2057.58,2080.81,29817.873,2026-02-07 03:59:59.999000+00:00,61831890.971522,243830,18407.21560000,38178637.88268500,0
2026-02-07 04:00:00+00:00,2080.8,2119.46,2078.81,2087.4,56525.0803,2026-02-07 04:59:59.999000+00:00,118539508.156346,437692,28964.87100000,60711874.84849300,0
2026-02-07 05:00:00+00:00,2087.39,2103.99,2077.79,2083.79,21183.2482,2026-02-07 05:59:59.999000+00:00,44276240.99056,249553,11091.45340000,23187302.91944200,0
2026-02-07 06:00:00+00:00,2083.78,2093.52,2047.2,2047.73,24691.0955,2026-02-07 06:59:59.999000+00:00,51181717.508883,292280,10080.62100000,20903127.67274400,0
2026-02-07 07:00:00+00:00,2047.73,2055.7,1994.57,2027.1,78423.3222,2026-02-07 07:59:59.999000+00:00,158517946.753819,691190,36240.35590000,73255742.18498200,0
2026-02-07 08:00:00+00:00,2027.1,2032.6,2015.33,2019.02,30728.1943,2026-02-07 08:59:59.999000+00:00,62185907.865455,307942,10089.30240000,20425705.27444300,0
2026-02-07 09:00:00+00:00,2019.02,2029.84,2005.26,2014.45,21264.5431,2026-02-07 09:59:59.999000+00:00,42893040.83571,231506,7943.24730000,16023954.25905100,0
2026-02-07 10:00:00+00:00,2014.45,2019.56,1999.57,2010.68,21711.2423,2026-02-07 10:59:59.999000+00:00,43601815.911992,225635,8502.33390000,17074751.67025000,0
2026-02-07 11:00:00+00:00,2010.67,2021.79,2007.05,2018.77,16467.1097,2026-02-07 11:59:59.999000+00:00,33133550.623941,177092,7173.78000000,14436348.08095300,0
2026-02-07 12:00:00+00:00,2018.77,2075.21,2017.02,2041.33,65816.0049,2026-02-07 12:59:59.999000+00:00,134809043.24837,551225,37062.91420000,75896798.85524400,0
2026-02-07 13:00:00+00:00,2041.33,2050.43,2028.37,2041.49,50018.0773,2026-02-07 13:59:59.999000+00:00,101992387.629608,275721,30541.14860000,62271744.17327400,0
2026-02-07 14:00:00+00:00,2041.48,2049.53,2009.82,2020.41,24158.7138,2026-02-07 14:59:59.999000+00:00,49072613.209307,254519,9942.06090000,20187513.58647600,0
2026-02-07 15:00:00+00:00,2020.41,2063.46,2014.38,2052.54,31750.9613,2026-02-07 15:59:59.999000+00:00,64890561.934681,354920,14519.12610000,29670601.88877700,0
2026-02-07 16:00:00+00:00,2052.55,2121.7,2009.54,2050.3,389715.086,2026-02-07 16:59:59.999000+00:00,802133999.785585,1262372,194505.50990000,400654211.30240500,0
2026-02-07 17:00:00+00:00,2050.3,2073.13,2032.96,2061.16,35198.2182,2026-02-07 17:59:59.999000+00:00,72210032.253565,386431,16964.19750000,34784650.52943000,0
2026-02-07 18:00:00+00:00,2061.16,2109.66,2059.0,2097.1,57697.364,2026-02-07 18:59:59.999000+00:00,120379317.547875,339996,22560.11070000,47068290.69544100,0
2026-02-07 19:00:00+00:00,2097.1,2101.35,2083.74,2091.29,17769.7642,2026-02-07 19:59:59.999000+00:00,37180948.441703,195190,6358.46120000,13305361.21960300,0
2026-02-07 20:00:00+00:00,2091.29,2115.0,2084.6,2105.32,22849.0201,2026-02-07 20:59:59.999000+00:00,47938739.726484,177420,8906.03800000,18702660.31640000,0
2026-02-07 21:00:00+00:00,2105.33,2110.35,2094.46,2100.42,23918.7621,2026-02-07 21:59:59.999000+00:00,50289712.41435,187640,7471.08750000,15712825.82565900,0
2026-02-07 22:00:00+00:00,2100.43,2107.56,2087.62,2088.58,12581.7365,2026-02-07 22:59:59.999000+00:00,26386741.037156,129834,6117.34330000,12833278.61312000,0
2026-02-07 23:00:00+00:00,2088.58,2095.63,2073.0,2087.08,16375.7828,2026-02-07 23:59:59.999000+00:00,34141932.018518,171824,7567.33050000,15781878.71236900,0
2026-02-08 00:00:00+00:00,2087.08,2094.6,2076.86,2084.58,14208.6,2026-02-08 00:59:59.999000+00:00,29599875.96472,150267,5446.87680000,11348142.86440200,0
2026-02-08 01:00:00+00:00,2084.58,2097.76,2082.23,2096.35,12761.0853,2026-02-08 01:59:59.999000+00:00,26665848.074855,140602,6063.51640000,12673672.51868100,0
2026-02-08 02:00:00+00:00,2096.36,2107.44,2082.48,2088.84,13998.5251,2026-02-08 02:59:59.999000+00:00,29317485.752853,160482,6927.96590000,14512916.48975300,0
2026-02-08 03:00:00+00:00,2088.9,2093.29,2077.0,2078.77,14878.0281,2026-02-08 03:59:59.999000+00:00,31038077.969722,149603,7531.93210000,15716916.71966400,0
2026-02-08 04:00:00+00:00,2078.78,2090.01,2064.91,2087.72,31811.9607,2026-02-08 04:59:59.999000+00:00,66111683.21353,134234,13658.42330000,28358788.61848300,0
2026-02-08 05:00:00+00:00,2087.72,2088.41,2078.76,2084.77,11329.9885,2026-02-08 05:59:59.999000+00:00,23615163.108853,93627,6375.41410000,13288924.56947300,0
2026-02-08 06:00:00+00:00,2084.76,2089.1,2077.19,2079.3,8700.9354,2026-02-08 06:59:59.999000+00:00,18122009.401585,98686,3657.65010000,7618983.96132800,0
2026-02-08 07:00:00+00:00,2079.3,2084.42,2064.1,2084.41,30059.004,2026-02-08 07:59:59.999000+00:00,62329031.016338,144459,9278.33080000,19252274.70868800,0
2026-02-08 08:00:00+00:00,2084.41,2124.55,2078.04,2116.03,31335.0345,2026-02-08 08:59:59.999000+00:00,65932211.208943,293076,17725.23930000,37282558.41241600,0
2026-02-08 09:00:00+00:00,2116.04,2123.0,2095.53,2100.55,17224.4959,2026-02-08 09:59:59.999000+00:00,36295944.165064,220330,8363.86590000,17624076.75073600,0
2026-02-08 10:00:00+00:00,2100.54,2114.17,2083.41,2096.08,17098.5035,2026-02-08 10:59:59.999000+00:00,35852194.649452,195564,7907.99980000,16587990.22704300,0
2026-02-08 11:00:00+00:00,2096.08,2137.57,2094.45,2132.35,27090.5667,2026-02-08 11:59:59.999000+00:00,57538638.167884,256512,14940.33680000,31738865.51715700,0
2026-02-08 12:00:00+00:00,2132.36,2145.26,2125.42,2131.43,25674.1248,2026-02-08 12:59:59.999000+00:00,54747858.515289,233220,11808.48090000,25181869.98437400,0
2026-02-08 13:00:00+00:00,2131.44,2141.0,2118.39,2126.59,28849.4265,2026-02-08 13:59:59.999000+00:00,61399105.558595,225526,14078.47580000,29967397.96537500,0
2026-02-08 14:00:00+00:00,2126.59,2129.49,2116.32,2128.62,13093.6203,2026-02-08 14:59:59.999000+00:00,27789839.605015,153578,5361.90420000,11381096.48497200,0
2026-02-08 15:00:00+00:00,2128.61,2130.78,2097.57,2108.64,24592.3278,2026-02-08 15:59:59.999000+00:00,51949850.579686,245479,11932.40890000,25203048.39529100,0
2026-02-08 16:00:00+00:00,2108.63,2116.08,2072.8,2080.97,21042.1406,2026-02-08 16:59:59.999000+00:00,44101805.395633,229412,8671.57600000,18185927.55456200,0
2026-02-08 17:00:00+00:00,2080.96,2099.31,2080.1,2092.13,12984.1554,2026-02-08 17:59:59.999000+00:00,27145617.10825,153655,5961.82190000,12464904.45124200,0
2026-02-08 18:00:00+00:00,2092.13,2122.13,2090.69,2109.47,16445.4041,2026-02-08 18:59:59.999000+00:00,34654410.678753,157432,7912.33730000,16666717.82175000,0
2026-02-08 19:00:00+00:00,2109.47,2129.73,2107.66,2126.77,10365.0023,2026-02-08 19:59:59.999000+00:00,21949984.601095,121660,4649.27550000,9847161.42686200,0
2026-02-08 20:00:00+00:00,2126.79,2127.25,2100.26,2104.59,10698.398,2026-02-08 20:59:59.999000+00:00,22608556.379903,132321,4163.76510000,8799537.21268900,0
2026-02-08 21:00:00+00:00,2104.58,2115.1,2090.0,2093.9,13436.2609,2026-02-08 21:59:59.999000+00:00,28227085.908559,132764,6017.38310000,12646669.62457100,0
2026-02-08 22:00:00+00:00,2093.91,2112.68,2093.83,2108.43,12301.0252,2026-02-08 22:59:59.999000+00:00,25848171.525815,107264,6257.40320000,13151026.72853900,0
2026-02-08 23:00:00+00:00,2108.45,2152.03,2071.6,2089.74,62858.6379,2026-02-08 23:59:59.999000+00:00,132528519.308502,449292,33328.37640000,70309942.98792400,0
2026-02-09 00:00:00+00:00,2089.73,2097.2,2076.33,2084.48,21165.0792,2026-02-09 00:59:59.999000+00:00,44178603.217598,239369,10817.32400000,22584308.95671000,0
2026-02-09 01:00:00+00:00,2084.47,2101.24,2055.01,2070.89,34537.9552,2026-02-09 01:59:59.999000+00:00,71618689.093623,284063,17303.62130000,35870960.17327800,0
2026-02-09 02:00:00+00:00,2070.89,2095.52,2065.71,2081.29,17975.8014,2026-02-09 02:59:59.999000+00:00,37399469.432592,201552,10907.08900000,22702656.88030100,0
2026-02-09 03:00:00+00:00,2081.29,2103.02,2081.29,2100.25,16548.2866,2026-02-09 03:59:59.999000+00:00,34604104.968224,198000,9962.83350000,20834989.89303000,0
2026-02-09 04:00:00+00:00,2100.25,2102.03,2086.66,2090.35,11919.6419,2026-02-09 04:59:59.999000+00:00,24945323.449331,114533,5073.77500000,10620657.16815200,0
2026-02-09 05:00:00+00:00,2090.35,2097.01,2083.75,2095.82,11072.9925,2026-02-09 05:59:59.999000+00:00,23145185.674573,104441,6291.95120000,13155647.60475000,0
2026-02-09 06:00:00+00:00,2095.81,2095.82,2072.43,2081.43,23279.3733,2026-02-09 06:59:59.999000+00:00,48483918.717303,201810,13133.78530000,27359203.22899300,0
2026-02-09 07:00:00+00:00,2081.43,2087.7,2064.67,2065.74,17690.1536,2026-02-09 07:59:59.999000+00:00,36706746.738842,152054,8042.42000000,16693982.81970000,0
2026-02-09 08:00:00+00:00,2065.74,2070.21,2034.56,2050.07,35682.2822,2026-02-09 08:59:59.999000+00:00,73236555.46125,270975,14996.42970000,30775502.51467400,0
2026-02-09 09:00:00+00:00,2050.02,2057.43,2034.61,2042.27,22439.9144,2026-02-09 09:59:59.999000+00:00,45899699.746625,154242,10195.23600000,20849049.13805700,0
2026-02-09 10:00:00+00:00,2042.27,2047.32,2013.25,2022.7,32691.4324,2026-02-09 10:59:59.999000+00:00,66238119.709579,264907,15249.54410000,30892849.37372900,0
2026-02-09 11:00:00+00:00,2022.7,2036.83,2020.89,2028.23,19415.2339,2026-02-09 11:59:59.999000+00:00,39375461.867553,163870,10491.91540000,21281127.10993300,0
2026-02-09 12:00:00+00:00,2028.26,2039.4,2027.53,2035.65,12709.905,2026-02-09 12:59:59.999000+00:00,25855420.1127,140203,7041.20120000,14324652.24569600,0
2026-02-09 13:00:00+00:00,2035.65,2050.17,2022.3,2022.52,21963.7855,2026-02-09 13:59:59.999000+00:00,44770713.187538,224147,10918.85900000,22262763.20559800,0
2026-02-09 14:00:00+00:00,2022.52,2049.99,2008.62,2043.7,49955.3766,2026-02-09 14:59:59.999000+00:00,101300626.427015,630988,24681.24380000,50050847.60503900,0
2026-02-09 15:00:00+00:00,2043.71,2073.47,2032.1,2061.61,38564.1572,2026-02-09 15:59:59.999000+00:00,79209249.653158,460205,20225.43490000,41555494.71089600,0
2026-02-09 16:00:00+00:00,2061.61,2109.57,2047.78,2091.21,35694.0146,2026-02-09 16:59:59.999000+00:00,74206337.262819,455218,18895.65370000,39268885.57940800,0
