trade_id,strategy,direction,entry_time,entry_price,exit_time,exit_price,duration_bars,duration_hours,invested_usd,realized_pnl_usd,realized_pnl_pct,portfolio_after,exit_reason
29,5M_EMA_SAR_50_200,LONG,2026-01-23T17:20,2978.75,2026-01-24T16:40,2953.45,280,23.33,10920.99,-92.74,-0.85,10828.24,Signal Flip
30,5M_EMA_SAR_50_200,SHORT,2026-01-24T16:40,2953.45,2026-01-24T17:20,2965.19,8,0.67,10828.24,-43.04,-0.4,10785.2,Signal Flip
31,5M_EMA_SAR_50_200,LONG,2026-01-24T17:20,2965.19,2026-01-24T20:15,2955.47,35,2.92,10785.2,-35.36,-0.33,10749.85,Signal Flip
32,5M_EMA_SAR_50_200,SHORT,2026-01-24T20:15,2955.47,2026-01-26T07:00,2893.09,417,34.75,10749.85,226.91,2.11,10976.76,Signal Flip
33,5M_EMA_SAR_50_200,LONG,2026-01-26T07:00,2893.09,2026-01-27T10:00,2906.24,324,27.0,10976.76,49.89,0.45,11026.65,Signal Flip
34,5M_EMA_SAR_50_200,SHORT,2026-01-27T10:00,2906.24,2026-01-27T16:05,2947.11,73,6.08,11026.65,-155.09,-1.41,10871.56,Signal Flip
35,5M_EMA_SAR_50_200,LONG,2026-01-27T16:05,2947.11,2026-01-29T01:15,3005.42,398,33.17,10871.56,215.08,1.98,11086.64,Signal Flip
36,5M_EMA_SAR_50_200,SHORT,2026-01-29T01:15,3005.42,2026-02-02T12:50,2301.67,1291,107.58,11086.64,2596.04,23.42,13682.68,Signal Flip
37,5M_EMA_SAR_50_200,LONG,2026-02-02T12:50,2301.67,2026-02-03T03:40,2322.94,178,14.83,13682.68,126.43,0.92,13809.11,Signal Flip
38,5M_EMA_SAR_50_200,SHORT,2026-02-03T03:40,2322.94,2026-02-03T04:00,2345.16,4,0.33,13809.11,-132.11,-0.96,13676.99,Signal Flip
39,5M_EMA_SAR_50_200,LONG,2026-02-03T04:00,2345.16,2026-02-03T06:15,2305.51,27,2.25,13676.99,-231.27,-1.69,13445.72,Signal Flip
40,5M_EMA_SAR_50_200,SHORT,2026-02-03T06:15,2305.51,2026-02-04T03:55,2284.02,260,21.67,13445.72,125.3,0.93,13571.03,Signal Flip
41,5M_EMA_SAR_50_200,LONG,2026-02-04T03:55,2284.02,2026-02-04T10:30,2254.86,79,6.58,13571.03,-173.26,-1.28,13397.77,Signal Flip
42,5M_EMA_SAR_50_200,SHORT,2026-02-04T10:30,2254.86,2026-02-06T13:45,1952.85,615,51.25,13397.77,1794.5,13.39,15192.26,Signal Flip
43,5M_EMA_SAR_50_200,LONG,2026-02-06T13:45,1952.85,2026-02-07T09:30,2020.86,237,19.75,15192.26,529.11,3.48,15721.38,Signal Flip
44,5M_EMA_SAR_50_200,SHORT,2026-02-07T09:30,2020.86,2026-02-07T14:20,2043.91,58,4.83,15721.38,-179.34,-1.14,15542.04,Signal Flip
45,5M_EMA_SAR_50_200,LONG,2026-02-07T14:20,2043.91,2026-02-07T14:50,2013.34,6,0.5,15542.04,-232.45,-1.5,15309.59,Signal Flip
46,5M_EMA_SAR_50_200,SHORT,2026-02-07T14:50,2013.34,2026-02-07T15:35,2056.88,9,0.75,15309.59,-331.04,-2.16,14978.55,Signal Flip
47,5M_EMA_SAR_50_200,LONG,2026-02-07T15:35,2056.88,2026-02-09T00:00,2088.69,389,32.42,14978.55,231.63,1.55,15210.17,Signal Flip
48,5M_EMA_SAR_50_200,SHORT,2026-02-09T00:00,2088.69,2026-02-09T17:40,2128.38,212,17.67,15210.17,-289.09,-1.9,14921.08,Signal Flip
49,5M_EMA_SAR_50_200,LONG,2026-02-09T17:40,2128.38,2026-02-10T04:15,2072.04,127,10.58,14921.08,-394.97,-2.65,14526.11,Signal Flip
50,5M_EMA_SAR_50_200,SHORT,2026-02-10T04:15,2072.04,2026-02-12T01:40,1975.37,545,45.42,14526.11,677.75,4.67,15203.86,Signal Flip
51,5M_EMA_SAR_50_200,LONG,2026-02-12T01:40,1975.37,2026-02-12T16:15,1918.77,175,14.58,15203.86,-435.61,-2.87,14768.25,Signal Flip
52,5M_EMA_SAR_50_200,SHORT,2026-02-12T16:15,1918.77,2026-02-13T03:50,1953.7,139,11.58,14768.25,-268.82,-1.82,14499.43,Signal Flip
53,5M_EMA_SAR_50_200,LONG,2026-02-13T03:50,1953.7,2026-02-13T05:55,1937.99,25,2.08,14499.43,-116.56,-0.8,14382.87,Signal Flip
54,5M_EMA_SAR_50_200,SHORT,2026-02-13T05:55,1937.99,2026-02-13T09:10,1959.4,39,3.25,14382.87,-158.89,-1.1,14223.98,Signal Flip
55,5M_EMA_SAR_50_200,LONG,2026-02-13T09:10,1959.4,2026-02-15T02:15,2059.07,493,41.08,14223.98,723.55,5.09,14947.53,Signal Flip
56,5M_EMA_SAR_50_200,SHORT,2026-02-15T02:15,2059.07,2026-02-15T05:50,2094.2,43,3.58,14947.53,-255.0,-1.71,14692.53,Signal Flip
57,5M_EMA_SAR_50_200,LONG,2026-02-15T05:50,2094.2,2026-02-15T10:05,2066.71,51,4.25,14692.53,-192.87,-1.31,14499.66,Signal Flip
58,5M_EMA_SAR_50_200,SHORT,2026-02-15T10:05,2066.71,2026-02-16T10:50,1983.4,297,24.75,14499.66,584.45,4.03,15084.12,Signal Flip
59,5M_EMA_SAR_50_200,LONG,2026-02-16T10:50,1983.4,2026-02-16T11:15,1965.22,5,0.42,15084.12,-138.29,-0.92,14945.82,Signal Flip
60,5M_EMA_SAR_50_200,SHORT,2026-02-16T11:15,1965.22,2026-02-16T12:45,1998.69,18,1.5,14945.82,-254.56,-1.7,14691.26,Signal Flip
61,5M_EMA_SAR_50_200,LONG,2026-02-16T12:45,1998.69,2026-02-16T14:40,1969.27,23,1.92,14691.26,-216.21,-1.47,14475.06,Signal Flip
62,5M_EMA_SAR_50_200,SHORT,2026-02-16T14:40,1969.27,2026-02-16T20:55,1992.53,75,6.25,14475.06,-170.9,-1.18,14304.15,Signal Flip
63,5M_EMA_SAR_50_200,LONG,2026-02-16T20:55,1992.53,2026-02-17T06:00,1974.69,109,9.08,14304.15,-128.03,-0.9,14176.13,Signal Flip
64,5M_EMA_SAR_50_200,SHORT,2026-02-17T06:00,1974.69,2026-02-17T19:00,1999.7,156,13.0,14176.13,-179.52,-1.27,13996.6,Signal Flip
65,5M_EMA_SAR_50_200,LONG,2026-02-17T19:00,1999.7,2026-02-18T12:35,1972.4,211,17.58,13996.6,-191.05,-1.37,13805.55,Signal Flip
66,5M_EMA_SAR_50_200,SHORT,2026-02-18T12:35,1972.4,2026-02-19T04:40,1977.99,193,16.08,13805.55,-39.09,-0.28,13766.45,Signal Flip
67,5M_EMA_SAR_50_200,LONG,2026-02-19T04:40,1977.99,2026-02-19T11:00,1958.67,76,6.33,13766.45,-134.45,-0.98,13632.0,Signal Flip
68,5M_EMA_SAR_50_200,SHORT,2026-02-19T11:00,1958.67,2026-02-20T00:30,1964.18,162,13.5,13632.0,-38.36,-0.28,13593.64,Signal Flip
69,5M_EMA_SAR_50_200,LONG,2026-02-20T00:30,1964.18,2026-02-20T05:10,1937.79,56,4.67,13593.64,-182.65,-1.34,13411.0,Signal Flip
70,5M_EMA_SAR_50_200,SHORT,2026-02-20T05:10,1937.79,2026-02-20T05:45,1961.02,7,0.58,13411.0,-160.77,-1.2,13250.23,Signal Flip
71,5M_EMA_SAR_50_200,LONG,2026-02-20T05:45,1961.02,2026-02-20T13:05,1944.03,88,7.33,13250.23,-114.82,-0.87,13135.42,Signal Flip
72,5M_EMA_SAR_50_200,SHORT,2026-02-20T13:05,1944.03,2026-02-20T16:25,1970.98,40,3.33,13135.42,-182.15,-1.39,12953.27,Signal Flip
73,5M_EMA_SAR_50_200,LONG,2026-02-20T16:25,1970.98,2026-02-22T00:05,1972.88,380,31.67,12953.27,12.47,0.1,12965.75,Signal Flip
74,5M_EMA_SAR_50_200,SHORT,2026-02-22T00:05,1972.88,2026-02-22T11:10,1982.24,133,11.08,12965.75,-61.5,-0.47,12904.25,Signal Flip
75,5M_EMA_SAR_50_200,LONG,2026-02-22T11:10,1982.24,2026-02-22T12:45,1963.17,19,1.58,12904.25,-124.16,-0.96,12780.09,Signal Flip
76,5M_EMA_SAR_50_200,SHORT,2026-02-22T12:45,1963.17,2026-02-23T12:25,1914.8,284,23.67,12780.09,314.89,2.46,13094.98,Signal Flip
77,5M_EMA_SAR_50_200,LONG,2026-02-23T12:25,1914.8,2026-02-23T16:10,1884.91,45,3.75,13094.98,-204.41,-1.56,12890.57,Signal Flip
78,5M_EMA_SAR_50_200,SHORT,2026-02-23T16:10,1884.91,2026-02-24T17:00,1859.5,298,24.83,12890.57,173.76,1.35,13064.33,Signal Flip
79,5M_EMA_SAR_50_200,LONG,2026-02-24T17:00,1859.5,2026-02-26T15:50,2034.6,562,46.83,13064.33,1230.22,9.42,14294.55,Signal Flip
80,5M_EMA_SAR_50_200,SHORT,2026-02-26T15:50,2034.6,2026-02-27T04:25,2060.15,151,12.58,14294.55,-179.49,-1.26,14115.06,Signal Flip
81,5M_EMA_SAR_50_200,LONG,2026-02-27T04:25,2060.15,2026-02-27T09:55,2008.92,66,5.5,14115.06,-351.03,-2.49,13764.03,Signal Flip
82,5M_EMA_SAR_50_200,SHORT,2026-02-27T09:55,2008.92,2026-02-28T18:20,1905.55,389,32.42,13764.03,708.19,5.15,14472.22,Signal Flip
83,5M_EMA_SAR_50_200,LONG,2026-02-28T18:20,1905.55,2026-03-01T18:50,1980.14,294,24.5,14472.22,566.47,3.91,15038.69,Signal Flip
84,5M_EMA_SAR_50_200,SHORT,2026-03-01T18:50,1980.14,2026-03-02T04:35,1976.91,117,9.75,15038.69,24.54,0.16,15063.23,Signal Flip
85,5M_EMA_SAR_50_200,LONG,2026-03-02T04:35,1976.91,2026-03-02T06:50,1943.28,27,2.25,15063.23,-256.25,-1.7,14806.98,Signal Flip
86,5M_EMA_SAR_50_200,SHORT,2026-03-02T06:50,1943.28,2026-03-02T15:20,2031.65,102,8.5,14806.98,-673.32,-4.55,14133.66,Signal Flip
87,5M_EMA_SAR_50_200,LONG,2026-03-02T15:20,2031.65,2026-03-03T05:35,2000.25,171,14.25,14133.66,-218.41,-1.55,13915.24,Signal Flip
88,5M_EMA_SAR_50_200,SHORT,2026-03-03T05:35,2000.25,2026-03-03T19:50,1987.72,171,14.25,13915.24,87.14,0.63,14002.39,Signal Flip
89,5M_EMA_SAR_50_200,LONG,2026-03-03T19:50,1987.72,2026-03-03T21:15,1967.0,17,1.42,14002.39,-146.01,-1.04,13856.37,Signal Flip
90,5M_EMA_SAR_50_200,SHORT,2026-03-03T21:15,1967.0,2026-03-03T23:20,1992.46,25,2.08,13856.37,-179.35,-1.29,13677.02,Signal Flip
91,5M_EMA_SAR_50_200,LONG,2026-03-03T23:20,1992.46,2026-03-04T01:00,1975.7,20,1.67,13677.02,-115.01,-0.84,13562.02,Signal Flip
92,5M_EMA_SAR_50_200,SHORT,2026-03-04T01:00,1975.7,2026-03-04T01:05,1983.85,1,0.08,13562.02,-55.94,-0.41,13506.07,Signal Flip
93,5M_EMA_SAR_50_200,LONG,2026-03-04T01:05,1983.85,2026-03-04T01:15,1976.95,2,0.17,13506.07,-46.98,-0.35,13459.1,Signal Flip
94,5M_EMA_SAR_50_200,SHORT,2026-03-04T01:15,1976.95,2026-03-04T01:40,1994.16,5,0.42,13459.1,-117.14,-0.87,13341.96,Signal Flip
95,5M_EMA_SAR_50_200,LONG,2026-03-04T01:40,1994.16,2026-03-04T02:35,1969.15,11,0.92,13341.96,-167.27,-1.25,13174.69,Signal Flip
96,5M_EMA_SAR_50_200,SHORT,2026-03-04T02:35,1969.15,2026-03-04T07:55,2001.88,64,5.33,13174.69,-218.95,-1.66,12955.73,Signal Flip
97,5M_EMA_SAR_50_200,LONG,2026-03-04T07:55,2001.88,2026-03-05T15:10,2087.53,375,31.25,12955.73,554.28,4.28,13510.01,Signal Flip
98,5M_EMA_SAR_50_200,SHORT,2026-03-05T15:10,2087.53,2026-03-08T11:00,1975.16,814,67.83,13510.01,727.23,5.38,14237.24,Signal Flip
99,5M_EMA_SAR_50_200,LONG,2026-03-08T11:00,1975.16,2026-03-08T11:15,1955.23,3,0.25,14237.24,-143.62,-1.01,14093.61,Signal Flip
100,5M_EMA_SAR_50_200,SHORT,2026-03-08T11:15,1955.23,2026-03-08T21:00,1959.85,117,9.75,14093.61,-33.28,-0.24,14060.33,Signal Flip
101,5M_EMA_SAR_50_200,LONG,2026-03-08T21:00,1959.85,2026-03-08T22:05,1919.76,13,1.08,14060.33,-287.61,-2.05,13772.72,Signal Flip
102,5M_EMA_SAR_50_200,SHORT,2026-03-08T22:05,1919.76,2026-03-09T02:55,1962.09,58,4.83,13772.72,-303.69,-2.21,13469.03,Signal Flip
103,5M_EMA_SAR_50_200,LONG,2026-03-09T02:55,1962.09,2026-03-10T20:35,2043.67,500,41.67,13469.03,560.0,4.16,14029.02,Signal Flip
104,5M_EMA_SAR_50_200,SHORT,2026-03-10T20:35,2043.67,2026-03-11T13:45,2064.15,206,17.17,14029.02,-140.61,-1.0,13888.41,Signal Flip
105,5M_EMA_SAR_50_200,LONG,2026-03-11T13:45,2064.15,2026-03-12T02:25,2038.17,152,12.67,13888.41,-174.81,-1.26,13713.6,Signal Flip
106,5M_EMA_SAR_50_200,SHORT,2026-03-12T02:25,2038.17,2026-03-12T10:20,2059.02,95,7.92,13713.6,-140.28,-1.02,13573.32,Signal Flip
107,5M_EMA_SAR_50_200,LONG,2026-03-12T10:20,2059.02,2026-03-13T19:10,2102.47,394,32.83,13573.32,286.42,2.11,13859.74,Signal Flip
108,5M_EMA_SAR_50_200,SHORT,2026-03-13T19:10,2102.47,2026-03-14T22:10,2086.4,324,27.0,13859.74,105.91,0.76,13965.65,Signal Flip
109,5M_EMA_SAR_50_200,LONG,2026-03-14T22:10,2086.4,2026-03-15T15:00,2095.94,202,16.83,13965.65,63.85,0.46,14029.5,Signal Flip
110,5M_EMA_SAR_50_200,SHORT,2026-03-15T15:00,2095.94,2026-03-15T18:40,2110.7,44,3.67,14029.5,-98.82,-0.7,13930.68,Signal Flip
111,5M_EMA_SAR_50_200,LONG,2026-03-15T18:40,2110.7,2026-03-17T10:55,2311.58,483,40.25,13930.68,1325.8,9.52,15256.48,Signal Flip
112,5M_EMA_SAR_50_200,SHORT,2026-03-17T10:55,2311.58,2026-03-17T11:20,2331.74,5,0.42,15256.48,-133.0,-0.87,15123.48,Signal Flip
113,5M_EMA_SAR_50_200,LONG,2026-03-17T11:20,2331.74,2026-03-18T00:25,2310.0,157,13.08,15123.48,-140.94,-0.93,14982.54,Signal Flip
114,5M_EMA_SAR_50_200,SHORT,2026-03-18T00:25,2310.0,2026-03-18T02:20,2334.19,23,1.92,14982.54,-156.84,-1.05,14825.69,Signal Flip
115,5M_EMA_SAR_50_200,LONG,2026-03-18T02:20,2334.19,2026-03-18T06:45,2323.13,53,4.42,14825.69,-70.24,-0.47,14755.45,Signal Flip
116,5M_EMA_SAR_50_200,SHORT,2026-03-18T06:45,2323.13,2026-03-20T08:30,2166.35,597,49.75,14755.45,995.77,6.75,15751.22,Signal Flip
117,5M_EMA_SAR_50_200,LONG,2026-03-20T08:30,2166.35,2026-03-20T10:15,2134.24,21,1.75,15751.22,-233.47,-1.48,15517.75,Signal Flip
118,5M_EMA_SAR_50_200,SHORT,2026-03-20T10:15,2134.24,2026-03-20T22:15,2161.55,144,12.0,15517.75,-198.55,-1.28,15319.2,Signal Flip
119,5M_EMA_SAR_50_200,LONG,2026-03-20T22:15,2161.55,2026-03-21T17:20,2144.47,229,19.08,15319.2,-121.07,-0.79,15198.13,Signal Flip
120,5M_EMA_SAR_50_200,SHORT,2026-03-21T17:20,2144.47,2026-03-21T21:00,2156.75,44,3.67,15198.13,-87.03,-0.57,15111.09,Signal Flip
121,5M_EMA_SAR_50_200,LONG,2026-03-21T21:00,2156.75,2026-03-21T23:00,2148.86,24,2.0,15111.09,-55.3,-0.37,15055.79,Signal Flip
122,5M_EMA_SAR_50_200,SHORT,2026-03-21T23:00,2148.86,2026-03-23T11:25,2157.64,437,36.42,15055.79,-61.54,-0.41,14994.26,Signal Flip
123,5M_EMA_SAR_50_200,LONG,2026-03-23T11:25,2157.64,2026-03-24T15:10,2133.98,333,27.75,14994.26,-164.39,-1.1,14829.86,Signal Flip
124,5M_EMA_SAR_50_200,SHORT,2026-03-24T15:10,2133.98,2026-03-24T22:20,2152.65,86,7.17,14829.86,-129.7,-0.87,14700.16,Signal Flip
125,5M_EMA_SAR_50_200,LONG,2026-03-24T22:20,2152.65,2026-03-25T20:30,2160.3,266,22.17,14700.16,52.27,0.36,14752.43,Signal Flip
126,5M_EMA_SAR_50_200,SHORT,2026-03-25T20:30,2160.3,2026-03-25T23:15,2174.52,33,2.75,14752.43,-97.09,-0.66,14655.34,Signal Flip
127,5M_EMA_SAR_50_200,LONG,2026-03-25T23:15,2174.52,2026-03-26T00:20,2163.93,13,1.08,14655.34,-71.37,-0.49,14583.97,Signal Flip
128,5M_EMA_SAR_50_200,SHORT,2026-03-26T00:20,2163.93,2026-03-28T07:45,2005.58,665,55.42,14583.97,1067.18,7.32,15651.15,Signal Flip
129,5M_EMA_SAR_50_200,LONG,2026-03-28T07:45,2005.58,2026-03-28T23:35,1997.68,190,15.83,15651.15,-61.66,-0.39,15589.49,Signal Flip
130,5M_EMA_SAR_50_200,SHORT,2026-03-28T23:35,1997.68,2026-03-29T21:40,2006.18,265,22.08,15589.49,-66.35,-0.43,15523.14,Signal Flip
131,5M_EMA_SAR_50_200,LONG,2026-03-29T21:40,2006.18,2026-03-29T22:20,1992.38,8,0.67,15523.14,-106.77,-0.69,15416.37,Signal Flip
132,5M_EMA_SAR_50_200,SHORT,2026-03-29T22:20,1992.38,2026-03-30T01:50,2014.51,42,3.5,15416.37,-171.18,-1.11,15245.19,Signal Flip
133,5M_EMA_SAR_50_200,LONG,2026-03-30T01:50,2014.51,2026-03-30T19:15,2018.13,209,17.42,15245.19,27.42,0.18,15272.61,Signal Flip
134,5M_EMA_SAR_50_200,SHORT,2026-03-30T19:15,2018.13,2026-03-31T01:55,2075.08,80,6.67,15272.61,-430.95,-2.82,14841.65,Signal Flip
135,5M_EMA_SAR_50_200,LONG,2026-03-31T01:55,2075.08,2026-03-31T09:30,2025.39,91,7.58,14841.65,-355.4,-2.39,14486.25,Signal Flip
136,5M_EMA_SAR_50_200,SHORT,2026-03-31T09:30,2025.39,2026-03-31T13:45,2064.13,51,4.25,14486.25,-277.12,-1.91,14209.14,Signal Flip
137,5M_EMA_SAR_50_200,LONG,2026-03-31T13:45,2064.13,2026-04-02T02:00,2098.97,435,36.25,14209.14,239.82,1.69,14448.96,Signal Flip
138,5M_EMA_SAR_50_200,SHORT,2026-04-02T02:00,2098.97,2026-04-02T21:05,2067.46,229,19.08,14448.96,216.89,1.5,14665.85,Signal Flip
139,5M_EMA_SAR_50_200,LONG,2026-04-02T21:05,2067.46,2026-04-02T21:25,2057.29,4,0.33,14665.85,-72.16,-0.49,14593.69,Signal Flip
140,5M_EMA_SAR_50_200,SHORT,2026-04-02T21:25,2057.29,2026-04-02T22:20,2063.85,11,0.92,14593.69,-46.54,-0.32,14547.15,Signal Flip
141,5M_EMA_SAR_50_200,LONG,2026-04-02T22:20,2063.85,2026-04-02T22:25,2057.98,1,0.08,14547.15,-41.38,-0.28,14505.77,Signal Flip
142,5M_EMA_SAR_50_200,SHORT,2026-04-02T22:25,2057.98,2026-04-03T07:10,2067.47,105,8.75,14505.77,-66.91,-0.46,14438.86,Signal Flip
143,5M_EMA_SAR_50_200,LONG,2026-04-03T07:10,2067.47,2026-04-03T13:10,2043.92,72,6.0,14438.86,-164.51,-1.14,14274.35,Signal Flip
144,5M_EMA_SAR_50_200,SHORT,2026-04-03T13:10,2043.92,2026-04-04T07:15,2055.15,217,18.08,14274.35,-78.42,-0.55,14195.92,Signal Flip
145,5M_EMA_SAR_50_200,LONG,2026-04-04T07:15,2055.15,2026-04-04T09:00,2049.54,21,1.75,14195.92,-38.7,-0.27,14157.23,Signal Flip
146,5M_EMA_SAR_50_200,SHORT,2026-04-04T09:00,2049.54,2026-04-04T15:25,2055.43,77,6.42,14157.23,-40.63,-0.29,14116.59,Signal Flip
147,5M_EMA_SAR_50_200,LONG,2026-04-04T15:25,2055.43,2026-04-05T04:10,2054.38,153,12.75,14116.59,-7.18,-0.05,14109.42,Signal Flip
148,5M_EMA_SAR_50_200,SHORT,2026-04-05T04:10,2054.38,2026-04-05T16:45,2057.24,151,12.58,14109.42,-19.61,-0.14,14089.8,Signal Flip
149,5M_EMA_SAR_50_200,LONG,2026-04-05T16:45,2057.24,2026-04-06T23:05,2098.24,364,30.33,14089.8,280.82,1.99,14370.62,Signal Flip
150,5M_EMA_SAR_50_200,SHORT,2026-04-06T23:05,2098.24,2026-04-07T20:35,2118.02,258,21.5,14370.62,-135.46,-0.94,14235.16,Signal Flip
151,5M_EMA_SAR_50_200,LONG,2026-04-07T20:35,2118.02,2026-04-08T18:55,2202.79,268,22.33,14235.16,569.73,4.0,14804.9,Signal Flip
152,5M_EMA_SAR_50_200,SHORT,2026-04-08T18:55,2202.79,2026-04-09T16:10,2217.21,255,21.25,14804.9,-96.92,-0.65,14707.98,Signal Flip
153,5M_EMA_SAR_50_200,LONG,2026-04-09T16:10,2217.21,2026-04-10T00:50,2192.68,104,8.67,14707.98,-162.69,-1.11,14545.29,Signal Flip
154,5M_EMA_SAR_50_200,SHORT,2026-04-10T00:50,2192.68,2026-04-10T11:25,2216.34,127,10.58,14545.29,-156.91,-1.08,14388.38,Signal Flip
155,5M_EMA_SAR_50_200,LONG,2026-04-10T11:25,2216.34,2026-04-11T08:05,2231.84,248,20.67,14388.38,100.66,0.7,14489.05,Signal Flip
156,5M_EMA_SAR_50_200,SHORT,2026-04-11T08:05,2231.84,2026-04-11T09:25,2247.1,16,1.33,14489.05,-99.06,-0.68,14389.98,Signal Flip
157,5M_EMA_SAR_50_200,LONG,2026-04-11T09:25,2247.1,2026-04-12T02:20,2226.54,203,16.92,14389.98,-131.71,-0.92,14258.28,Signal Flip
158,5M_EMA_SAR_50_200,SHORT,2026-04-12T02:20,2226.54,2026-04-13T14:25,2212.43,433,36.08,14258.28,90.36,0.63,14348.64,Signal Flip
159,5M_EMA_SAR_50_200,LONG,2026-04-13T14:25,2212.43,2026-04-14T18:00,2337.2,331,27.58,14348.64,809.23,5.64,15157.86,Signal Flip
160,5M_EMA_SAR_50_200,SHORT,2026-04-14T18:00,2337.2,2026-04-15T12:55,2336.51,227,18.92,15157.86,4.5,0.03,15162.36,Signal Flip
