Strategy_Logic,Fast_EMA,Slow_EMA,Total_Return_Pct,CAGR_Pct,Alpha_Pct,Max_Drawdown_Pct,Sharpe_Ratio,Sortino_Ratio,Calmar_Ratio,Win_Rate_Pct,Profit_Factor,Total_Trades,Avg_Holding_Hours,Avg_Trade_Pct,Best_Trade_Pct,Worst_Trade_Pct,Exposure_Pct,Pos_Months,Neg_Months,Jan_2026,Feb_2026,Mar_2026,Apr_2026,May_2026,Jun_2026,Jul_2026,Aug_2026
EMA_CROSSOVER_SAR_LONG_SHORT,213,219,101.55,199.32,120.22,23.56,2.16,2.95,8.46,43.75,5.83,16,350.0,4.89,31.36,-4.67,100.0,6,2,20.08,18.24,-7.17,3.66,1.09,22.77,-5.48,25.76
EMA_CROSSOVER_SAR_LONG_SHORT,200,232,101.55,199.31,120.22,23.56,2.16,2.95,8.46,38.89,5.7,18,311.1,4.35,31.36,-4.67,100.0,6,2,20.08,18.24,-7.17,3.66,1.09,22.77,-5.48,25.76
EMA_CROSSOVER_SAR_LONG_SHORT,202,230,101.55,199.31,120.22,23.56,2.16,2.95,8.46,38.89,5.7,18,311.1,4.35,31.36,-4.67,100.0,6,2,20.08,18.24,-7.17,3.66,1.09,22.77,-5.48,25.76
EMA_CROSSOVER_SAR_LONG_SHORT,210,222,101.55,199.32,120.22,23.56,2.16,2.95,8.46,43.75,5.83,16,350.0,4.89,31.36,-4.67,100.0,6,2,20.08,18.24,-7.17,3.66,1.09,22.77,-5.48,25.76
EMA_CROSSOVER_SAR_LONG_SHORT,215,217,101.55,199.32,120.22,23.56,2.16,2.95,8.46,43.75,5.83,16,350.0,4.89,31.36,-4.67,100.0,6,2,20.08,18.24,-7.17,3.66,1.09,22.77,-5.48,25.76
EMA_CROSSOVER_SAR_LONG_SHORT,202,231,101.55,199.32,120.22,23.56,2.16,2.95,8.46,43.75,5.83,16,350.0,4.89,31.36,-4.67,100.0,6,2,20.08,18.24,-7.17,3.66,1.09,22.77,-5.48,25.76
EMA_CROSSOVER_SAR_LONG_SHORT,212,220,101.55,199.32,120.22,23.56,2.16,2.95,8.46,43.75,5.83,16,350.0,4.89,31.36,-4.67,100.0,6,2,20.08,18.24,-7.17,3.66,1.09,22.77,-5.48,25.76
EMA_CROSSOVER_SAR_LONG_SHORT,214,218,101.55,199.32,120.22,23.56,2.16,2.95,8.46,43.75,5.83,16,350.0,4.89,31.36,-4.67,100.0,6,2,20.08,18.24,-7.17,3.66,1.09,22.77,-5.48,25.76
EMA_CROSSOVER_SAR_LONG_SHORT,203,230,101.39,198.95,120.06,23.56,2.15,2.94,8.44,43.75,5.82,16,350.0,4.89,31.36,-4.67,100.0,6,2,20.08,18.24,-7.17,3.66,1.09,22.77,-5.56,25.76
EMA_CROSSOVER_SAR_LONG_SHORT,204,229,101.39,198.95,120.06,23.56,2.15,2.94,8.44,43.75,5.82,16,350.0,4.89,31.36,-4.67,100.0,6,2,20.08,18.24,-7.17,3.66,1.09,22.77,-5.56,25.76
EMA_CROSSOVER_SAR_LONG_SHORT,205,228,101.39,198.95,120.06,23.56,2.15,2.94,8.44,43.75,5.82,16,350.0,4.89,31.36,-4.67,100.0,6,2,20.08,18.24,-7.17,3.66,1.09,22.77,-5.56,25.76
EMA_CROSSOVER_SAR_LONG_SHORT,206,227,101.39,198.95,120.06,23.56,2.15,2.94,8.44,43.75,5.82,16,350.0,4.89,31.36,-4.67,100.0,6,2,20.08,18.24,-7.17,3.66,1.09,22.77,-5.56,25.76
EMA_CROSSOVER_SAR_LONG_SHORT,6,14,101.37,198.91,120.05,38.19,2.15,3.09,5.21,28.98,1.35,383,14.6,0.21,27.33,-5.93,100.0,6,2,31.98,35.9,0.36,12.81,-4.24,-0.86,0.36,4.08
EMA_CROSSOVER_SAR_LONG_SHORT,207,226,100.79,197.57,119.47,23.56,2.15,2.93,8.39,43.75,5.72,16,350.0,4.87,31.36,-4.67,100.0,6,2,20.08,18.24,-7.17,3.66,1.09,22.77,-5.56,25.39
EMA_CROSSOVER_SAR_LONG_SHORT,210,223,100.79,197.57,119.47,23.56,2.15,2.93,8.39,43.75,5.72,16,350.0,4.87,31.36,-4.67,100.0,6,2,20.08,18.24,-7.17,3.66,1.09,22.77,-5.56,25.39
EMA_CROSSOVER_SAR_LONG_SHORT,208,225,100.79,197.57,119.47,23.56,2.15,2.93,8.39,43.75,5.72,16,350.0,4.87,31.36,-4.67,100.0,6,2,20.08,18.24,-7.17,3.66,1.09,22.77,-5.56,25.39
EMA_CROSSOVER_SAR_LONG_SHORT,216,217,100.79,197.57,119.47,23.56,2.15,2.93,8.39,43.75,5.72,16,350.0,4.87,31.36,-4.67,100.0,6,2,20.08,18.24,-7.17,3.66,1.09,22.77,-5.56,25.39
EMA_CROSSOVER_SAR_LONG_SHORT,211,222,100.79,197.57,119.47,23.56,2.15,2.93,8.39,43.75,5.72,16,350.0,4.87,31.36,-4.67,100.0,6,2,20.08,18.24,-7.17,3.66,1.09,22.77,-5.56,25.39
EMA_CROSSOVER_SAR_LONG_SHORT,209,224,100.79,197.57,119.47,23.56,2.15,2.93,8.39,43.75,5.72,16,350.0,4.87,31.36,-4.67,100.0,6,2,20.08,18.24,-7.17,3.66,1.09,22.77,-5.56,25.39
EMA_CROSSOVER_SAR_LONG_SHORT,212,221,100.79,197.57,119.47,23.56,2.15,2.93,8.39,43.75,5.72,16,350.0,4.87,31.36,-4.67,100.0,6,2,20.08,18.24,-7.17,3.66,1.09,22.77,-5.56,25.39
