Logic,Fast_EMA,Slow_EMA,Total_Ret_Pct,CAGR_Pct,Alpha_Pct,Max_DD_Pct,Sharpe,Sortino,Calmar,Win_Rate_Pct,Profit_Factor,Expectancy_Pct,Total_Trades,Avg_Hold_Hours,Exposure_Pct,Fees_Applied_Pct,Pos_Months,M_Jan,M_Feb,M_Mar,M_Apr,M_May,M_Jun,M_Jul,M_Aug
EMA_CROSS_SAR,200,233,99.94,195.6,118.62,23.79,2.14,2.92,8.22,43.75,6.85,6.12,16,350.0,100.0,1.6,6,19.78,18.24,-7.26,3.56,0.99,22.77,-5.53,25.51
EMA_CROSS_SAR,213,219,99.94,195.6,118.62,23.79,2.14,2.92,8.22,43.75,6.85,6.12,16,350.0,100.0,1.6,6,19.78,18.24,-7.26,3.56,0.99,22.77,-5.53,25.51
EMA_CROSS_SAR,201,232,99.94,195.6,118.62,23.79,2.14,2.92,8.22,43.75,6.85,6.12,16,350.0,100.0,1.6,6,19.78,18.24,-7.26,3.56,0.99,22.77,-5.53,25.51
EMA_CROSS_SAR,202,231,99.94,195.6,118.62,23.79,2.14,2.92,8.22,43.75,6.85,6.12,16,350.0,100.0,1.6,6,19.78,18.24,-7.26,3.56,0.99,22.77,-5.53,25.51
EMA_CROSS_SAR,212,220,99.94,195.6,118.62,23.79,2.14,2.92,8.22,43.75,6.85,6.12,16,350.0,100.0,1.6,6,19.78,18.24,-7.26,3.56,0.99,22.77,-5.53,25.51
EMA_CROSS_SAR,210,222,99.94,195.6,118.62,23.79,2.14,2.92,8.22,43.75,6.85,6.12,16,350.0,100.0,1.6,6,19.78,18.24,-7.26,3.56,0.99,22.77,-5.53,25.51
EMA_CROSS_SAR,205,228,99.79,195.24,118.46,23.79,2.13,2.92,8.21,43.75,6.85,6.11,16,350.0,100.0,1.6,6,19.78,18.24,-7.26,3.56,0.99,22.77,-5.61,25.51
EMA_CROSS_SAR,206,227,99.79,195.24,118.46,23.79,2.13,2.92,8.21,43.75,6.85,6.11,16,350.0,100.0,1.6,6,19.78,18.24,-7.26,3.56,0.99,22.77,-5.61,25.51
EMA_CROSS_SAR,203,230,99.79,195.24,118.46,23.79,2.13,2.92,8.21,43.75,6.85,6.11,16,350.0,100.0,1.6,6,19.78,18.24,-7.26,3.56,0.99,22.77,-5.61,25.51
EMA_CROSS_SAR,204,229,99.79,195.24,118.46,23.79,2.13,2.92,8.21,43.75,6.85,6.11,16,350.0,100.0,1.6,6,19.78,18.24,-7.26,3.56,0.99,22.77,-5.61,25.51
EMA_CROSS_SAR,200,232,99.74,195.13,118.42,23.79,2.13,2.92,8.2,38.89,6.63,5.43,18,311.1,100.0,1.8,6,19.78,18.24,-7.26,3.56,0.99,22.77,-5.53,25.38
EMA_CROSS_SAR,202,230,99.74,195.13,118.42,23.79,2.13,2.92,8.2,38.89,6.63,5.43,18,311.1,100.0,1.8,6,19.78,18.24,-7.26,3.56,0.99,22.77,-5.53,25.38
EMA_CROSS_SAR,201,231,99.74,195.13,118.42,23.79,2.13,2.92,8.2,38.89,6.63,5.43,18,311.1,100.0,1.8,6,19.78,18.24,-7.26,3.56,0.99,22.77,-5.53,25.38
EMA_CROSS_SAR,216,217,99.2,193.87,117.87,23.79,2.13,2.91,8.15,43.75,6.73,6.09,16,350.0,100.0,1.6,6,19.78,18.24,-7.26,3.56,0.99,22.77,-5.61,25.14
EMA_CROSS_SAR,210,223,99.2,193.87,117.87,23.79,2.13,2.91,8.15,43.75,6.73,6.09,16,350.0,100.0,1.6,6,19.78,18.24,-7.26,3.56,0.99,22.77,-5.61,25.14
EMA_CROSS_SAR,213,220,99.2,193.87,117.87,23.79,2.13,2.91,8.15,43.75,6.73,6.09,16,350.0,100.0,1.6,6,19.78,18.24,-7.26,3.56,0.99,22.77,-5.61,25.14
EMA_CROSS_SAR,211,222,99.2,193.87,117.87,23.79,2.13,2.91,8.15,43.75,6.73,6.09,16,350.0,100.0,1.6,6,19.78,18.24,-7.26,3.56,0.99,22.77,-5.61,25.14
EMA_CROSS_SAR,209,224,99.2,193.87,117.87,23.79,2.13,2.91,8.15,43.75,6.73,6.09,16,350.0,100.0,1.6,6,19.78,18.24,-7.26,3.56,0.99,22.77,-5.61,25.14
EMA_CROSS_SAR,214,219,99.2,193.87,117.87,23.79,2.13,2.91,8.15,43.75,6.73,6.09,16,350.0,100.0,1.6,6,19.78,18.24,-7.26,3.56,0.99,22.77,-5.61,25.14
EMA_CROSS_SAR,208,225,99.2,193.87,117.87,23.79,2.13,2.91,8.15,43.75,6.73,6.09,16,350.0,100.0,1.6,6,19.78,18.24,-7.26,3.56,0.99,22.77,-5.61,25.14
EMA_CROSS_SAR,215,218,99.2,193.87,117.87,23.79,2.13,2.91,8.15,43.75,6.73,6.09,16,350.0,100.0,1.6,6,19.78,18.24,-7.26,3.56,0.99,22.77,-5.61,25.14
EMA_CROSS_SAR,212,221,99.2,193.87,117.87,23.79,2.13,2.91,8.15,43.75,6.73,6.09,16,350.0,100.0,1.6,6,19.78,18.24,-7.26,3.56,0.99,22.77,-5.61,25.14
