Logic,Fast_EMA,Slow_EMA,SL_Type,SL_Val,TP_Type,TP_Val,TSL_Type,TSL_Val,TTP_Act,TTP_Call,Re_Entry_Mode,Total_Return_Pct,Max_Drawdown_Pct,Sharpe,Calmar,Win_Rate_Pct,Profit_Factor,Total_Trades,Final_Equity,Risk_Archetype,Strategy_Label,Risk_Note
EMA_CROSS_LONG_ONLY,208,224.0,PCT,0.0,PCT,30.0,PCT,3.0,0.0,0.0,RE_ENTER_IMMEDIATE,-52.45,63.76,-3.08,-0.82,33.0,0.57,112,4754.8,TRAILING_SL_AND_FIXED_TP,Top Base Long Only,Top Base Long Only | TSL 3.0% + Fixed TP 30.0% [RE_ENTER_IMMEDIATE]
EMA_CROSS_LONG_ONLY,208,224.0,PCT,0.0,PCT,15.0,PCT,5.0,0.0,0.0,RE_ENTER_IMMEDIATE,-13.12,34.28,-0.59,-0.38,39.0,0.83,41,8688.0,TRAILING_SL_AND_FIXED_TP,Top Base Long Only,Top Base Long Only | TSL 5.0% + Fixed TP 15.0% [RE_ENTER_IMMEDIATE]
EMA_CROSS_LONG_ONLY,208,224.0,PCT,0.0,PCT,30.0,PCT,5.0,0.0,0.0,RE_ENTER_IMMEDIATE,-13.12,34.28,-0.59,-0.38,39.0,0.83,41,8688.0,TRAILING_SL_AND_FIXED_TP,Top Base Long Only,Top Base Long Only | TSL 5.0% + Fixed TP 30.0% [RE_ENTER_IMMEDIATE]
PRICE_EMA_SAR,82,,PCT,0.0,PCT,0.0,PCT,0.0,0.0,0.0,RE_ENTER_IMMEDIATE,6.5,41.41,0.44,0.16,17.7,1.1,310,10650.31,NO_SL_NO_TP,Top Single EMA SAR,Top Single EMA SAR | Raw Signal Flip [RE_ENTER_IMMEDIATE]
PRICE_EMA_SAR,82,,PCT,1.0,PCT,0.0,PCT,0.0,0.0,0.0,RE_ENTER_IMMEDIATE,-59.5,76.63,-1.82,-0.78,15.0,0.72,374,4050.29,FIXED_SL_ONLY,Top Single EMA SAR,Top Single EMA SAR | Fixed SL 1.0% [RE_ENTER_IMMEDIATE]
PRICE_EMA_SAR,82,,PCT,2.0,PCT,0.0,PCT,0.0,0.0,0.0,RE_ENTER_IMMEDIATE,-27.99,59.06,-0.48,-0.47,17.2,0.91,319,7201.08,FIXED_SL_ONLY,Top Single EMA SAR,Top Single EMA SAR | Fixed SL 2.0% [RE_ENTER_IMMEDIATE]
PRICE_EMA_SAR,82,,PCT,3.0,PCT,0.0,PCT,0.0,0.0,0.0,RE_ENTER_IMMEDIATE,-11.88,50.15,-0.01,-0.24,17.6,1.0,313,8812.44,FIXED_SL_ONLY,Top Single EMA SAR,Top Single EMA SAR | Fixed SL 3.0% [RE_ENTER_IMMEDIATE]
PRICE_EMA_SAR,82,,PCT,5.0,PCT,0.0,PCT,0.0,0.0,0.0,RE_ENTER_IMMEDIATE,3.1,43.28,0.36,0.07,17.7,1.08,310,10310.45,FIXED_SL_ONLY,Top Single EMA SAR,Top Single EMA SAR | Fixed SL 5.0% [RE_ENTER_IMMEDIATE]
PRICE_EMA_SAR,82,,PCT,7.5,PCT,0.0,PCT,0.0,0.0,0.0,RE_ENTER_IMMEDIATE,6.5,41.41,0.44,0.16,17.7,1.1,310,10650.31,FIXED_SL_ONLY,Top Single EMA SAR,Top Single EMA SAR | Fixed SL 7.5% [RE_ENTER_IMMEDIATE]
PRICE_EMA_SAR,82,,PCT,10.0,PCT,0.0,PCT,0.0,0.0,0.0,RE_ENTER_IMMEDIATE,6.5,41.41,0.44,0.16,17.7,1.1,310,10650.31,FIXED_SL_ONLY,Top Single EMA SAR,Top Single EMA SAR | Fixed SL 10.0% [RE_ENTER_IMMEDIATE]
PRICE_EMA_SAR,82,,PCT,15.0,PCT,0.0,PCT,0.0,0.0,0.0,RE_ENTER_IMMEDIATE,6.5,41.41,0.44,0.16,17.7,1.1,310,10650.31,FIXED_SL_ONLY,Top Single EMA SAR,Top Single EMA SAR | Fixed SL 15.0% [RE_ENTER_IMMEDIATE]
PRICE_EMA_SAR,82,,PCT,20.0,PCT,0.0,PCT,0.0,0.0,0.0,RE_ENTER_IMMEDIATE,6.5,41.41,0.44,0.16,17.7,1.1,310,10650.31,FIXED_SL_ONLY,Top Single EMA SAR,Top Single EMA SAR | Fixed SL 20.0% [RE_ENTER_IMMEDIATE]
PRICE_EMA_SAR,82,,PRICE,25.0,PCT,0.0,PCT,0.0,0.0,0.0,RE_ENTER_IMMEDIATE,-53.08,73.06,-1.47,-0.73,0.0,0.0,0,4692.13,FIXED_SL_ONLY,Top Single EMA SAR,Top Single EMA SAR | Fixed SL $25 [RE_ENTER_IMMEDIATE]
PRICE_EMA_SAR,82,,PRICE,50.0,PCT,0.0,PCT,0.0,0.0,0.0,RE_ENTER_IMMEDIATE,-13.59,51.26,-0.05,-0.27,0.0,0.0,0,8640.52,FIXED_SL_ONLY,Top Single EMA SAR,Top Single EMA SAR | Fixed SL $50 [RE_ENTER_IMMEDIATE]
PRICE_EMA_SAR,82,,PRICE,100.0,PCT,0.0,PCT,0.0,0.0,0.0,RE_ENTER_IMMEDIATE,0.08,43.37,0.29,0.0,0.0,0.0,0,10008.06,FIXED_SL_ONLY,Top Single EMA SAR,Top Single EMA SAR | Fixed SL $100 [RE_ENTER_IMMEDIATE]
PRICE_EMA_SAR,82,,PRICE,200.0,PCT,0.0,PCT,0.0,0.0,0.0,RE_ENTER_IMMEDIATE,6.5,41.41,0.44,0.16,0.0,0.0,0,10650.31,FIXED_SL_ONLY,Top Single EMA SAR,Top Single EMA SAR | Fixed SL $200 [RE_ENTER_IMMEDIATE]
PRICE_EMA_SAR,82,,PRICE,500.0,PCT,0.0,PCT,0.0,0.0,0.0,RE_ENTER_IMMEDIATE,6.5,41.41,0.44,0.16,0.0,0.0,0,10650.31,FIXED_SL_ONLY,Top Single EMA SAR,Top Single EMA SAR | Fixed SL $500 [RE_ENTER_IMMEDIATE]
PRICE_EMA_SAR,82,,PCT,0.0,PCT,2.0,PCT,0.0,0.0,0.0,RE_ENTER_IMMEDIATE,710.5,27.13,5.66,26.19,50.4,1.56,625,81050.23,FIXED_TP_ONLY,Top Single EMA SAR,Top Single EMA SAR | Fixed TP 2.0% [RE_ENTER_IMMEDIATE]
PRICE_EMA_SAR,82,,PCT,0.0,PCT,4.0,PCT,0.0,0.0,0.0,RE_ENTER_IMMEDIATE,327.1,29.51,3.97,11.09,31.2,1.53,426,42709.79,FIXED_TP_ONLY,Top Single EMA SAR,Top Single EMA SAR | Fixed TP 4.0% [RE_ENTER_IMMEDIATE]
PRICE_EMA_SAR,82,,PCT,0.0,PCT,6.0,PCT,0.0,0.0,0.0,RE_ENTER_IMMEDIATE,192.68,29.86,2.99,6.45,24.8,1.5,367,29267.72,FIXED_TP_ONLY,Top Single EMA SAR,Top Single EMA SAR | Fixed TP 6.0% [RE_ENTER_IMMEDIATE]
PRICE_EMA_SAR,82,,PCT,0.0,PCT,10.0,PCT,0.0,0.0,0.0,RE_ENTER_IMMEDIATE,59.32,40.13,1.45,1.48,19.9,1.27,331,15931.97,FIXED_TP_ONLY,Top Single EMA SAR,Top Single EMA SAR | Fixed TP 10.0% [RE_ENTER_IMMEDIATE]
PRICE_EMA_SAR,82,,PCT,0.0,PCT,15.0,PCT,0.0,0.0,0.0,RE_ENTER_IMMEDIATE,30.53,41.18,0.98,0.74,18.9,1.2,317,13053.36,FIXED_TP_ONLY,Top Single EMA SAR,Top Single EMA SAR | Fixed TP 15.0% [RE_ENTER_IMMEDIATE]
PRICE_EMA_SAR,82,,PCT,0.0,PCT,20.0,PCT,0.0,0.0,0.0,RE_ENTER_IMMEDIATE,13.61,44.89,0.61,0.3,18.2,1.13,314,11360.55,FIXED_TP_ONLY,Top Single EMA SAR,Top Single EMA SAR | Fixed TP 20.0% [RE_ENTER_IMMEDIATE]
PRICE_EMA_SAR,82,,PCT,0.0,PCT,30.0,PCT,0.0,0.0,0.0,RE_ENTER_IMMEDIATE,8.03,41.41,0.47,0.19,17.9,1.11,312,10802.79,FIXED_TP_ONLY,Top Single EMA SAR,Top Single EMA SAR | Fixed TP 30.0% [RE_ENTER_IMMEDIATE]
PRICE_EMA_SAR,82,,PCT,0.0,PCT,50.0,PCT,0.0,0.0,0.0,RE_ENTER_IMMEDIATE,6.5,41.41,0.44,0.16,17.7,1.1,310,10650.31,FIXED_TP_ONLY,Top Single EMA SAR,Top Single EMA SAR | Fixed TP 50.0% [RE_ENTER_IMMEDIATE]
PRICE_EMA_SAR,82,,PCT,0.0,PCT,100.0,PCT,0.0,0.0,0.0,RE_ENTER_IMMEDIATE,6.5,41.41,0.44,0.16,17.7,1.1,310,10650.31,FIXED_TP_ONLY,Top Single EMA SAR,Top Single EMA SAR | Fixed TP 100.0% [RE_ENTER_IMMEDIATE]
PRICE_EMA_SAR,82,,PCT,0.0,PRICE,50.0,PCT,0.0,0.0,0.0,RE_ENTER_IMMEDIATE,581.49,28.86,5.2,20.15,0.0,0.0,0,68148.65,FIXED_TP_ONLY,Top Single EMA SAR,Top Single EMA SAR | Fixed TP $50 [RE_ENTER_IMMEDIATE]
PRICE_EMA_SAR,82,,PCT,0.0,PRICE,100.0,PCT,0.0,0.0,0.0,RE_ENTER_IMMEDIATE,300.36,29.61,3.72,10.14,0.0,0.0,0,40036.11,FIXED_TP_ONLY,Top Single EMA SAR,Top Single EMA SAR | Fixed TP $100 [RE_ENTER_IMMEDIATE]
PRICE_EMA_SAR,82,,PCT,0.0,PRICE,200.0,PCT,0.0,0.0,0.0,RE_ENTER_IMMEDIATE,69.18,41.3,1.63,1.67,0.0,0.0,0,16917.86,FIXED_TP_ONLY,Top Single EMA SAR,Top Single EMA SAR | Fixed TP $200 [RE_ENTER_IMMEDIATE]
PRICE_EMA_SAR,82,,PCT,0.0,PRICE,500.0,PCT,0.0,0.0,0.0,RE_ENTER_IMMEDIATE,11.92,43.48,0.56,0.27,0.0,0.0,0,11192.11,FIXED_TP_ONLY,Top Single EMA SAR,Top Single EMA SAR | Fixed TP $500 [RE_ENTER_IMMEDIATE]
PRICE_EMA_SAR,82,,PCT,0.0,PRICE,1000.0,PCT,0.0,0.0,0.0,RE_ENTER_IMMEDIATE,7.66,42.7,0.47,0.18,0.0,0.0,0,10765.66,FIXED_TP_ONLY,Top Single EMA SAR,Top Single EMA SAR | Fixed TP $1000 [RE_ENTER_IMMEDIATE]
PRICE_EMA_SAR,82,,PCT,0.0,PCT,0.0,PCT,1.0,0.0,0.0,RE_ENTER_IMMEDIATE,-99.99,99.99,-24.13,-1.0,28.1,0.34,2198,0.98,TRAILING_SL_ONLY,Top Single EMA SAR,Top Single EMA SAR | Trailing SL 1.0% [RE_ENTER_IMMEDIATE]
PRICE_EMA_SAR,82,,PCT,0.0,PCT,0.0,PCT,2.0,0.0,0.0,RE_ENTER_IMMEDIATE,-99.28,99.38,-12.96,-1.0,28.5,0.41,912,72.02,TRAILING_SL_ONLY,Top Single EMA SAR,Top Single EMA SAR | Trailing SL 2.0% [RE_ENTER_IMMEDIATE]
PRICE_EMA_SAR,82,,PCT,0.0,PCT,0.0,PCT,3.0,0.0,0.0,RE_ENTER_IMMEDIATE,-93.28,95.04,-7.07,-0.98,22.8,0.51,544,672.05,TRAILING_SL_ONLY,Top Single EMA SAR,Top Single EMA SAR | Trailing SL 3.0% [RE_ENTER_IMMEDIATE]
PRICE_EMA_SAR,82,,PCT,0.0,PCT,0.0,PCT,5.0,0.0,0.0,RE_ENTER_IMMEDIATE,-58.69,75.23,-2.26,-0.78,19.3,0.74,362,4131.48,TRAILING_SL_ONLY,Top Single EMA SAR,Top Single EMA SAR | Trailing SL 5.0% [RE_ENTER_IMMEDIATE]
PRICE_EMA_SAR,82,,PCT,0.0,PCT,0.0,PCT,7.5,0.0,0.0,RE_ENTER_IMMEDIATE,-22.65,59.89,-0.33,-0.38,17.9,0.94,319,7735.05,TRAILING_SL_ONLY,Top Single EMA SAR,Top Single EMA SAR | Trailing SL 7.5% [RE_ENTER_IMMEDIATE]
PRICE_EMA_SAR,82,,PCT,0.0,PCT,0.0,PCT,10.0,0.0,0.0,RE_ENTER_IMMEDIATE,-4.37,49.62,0.17,-0.09,18.4,1.03,316,9562.95,TRAILING_SL_ONLY,Top Single EMA SAR,Top Single EMA SAR | Trailing SL 10.0% [RE_ENTER_IMMEDIATE]
PRICE_EMA_SAR,82,,PCT,0.0,PCT,0.0,PCT,15.0,0.0,0.0,RE_ENTER_IMMEDIATE,2.59,44.68,0.36,0.06,17.7,1.08,311,10259.42,TRAILING_SL_ONLY,Top Single EMA SAR,Top Single EMA SAR | Trailing SL 15.0% [RE_ENTER_IMMEDIATE]
PRICE_EMA_SAR,82,,PCT,0.0,PCT,0.0,PCT,0.0,5.0,1.0,RE_ENTER_IMMEDIATE,-4.98,55.3,0.1,-0.09,27.1,1.01,391,9501.9,TRAILING_TP_ONLY,Top Single EMA SAR,"Top Single EMA SAR | Trailing TP (Act 5.0%, Call 1.0%) [RE_ENTER_IMMEDIATE]"
PRICE_EMA_SAR,82,,PCT,0.0,PCT,0.0,PCT,0.0,5.0,2.0,RE_ENTER_IMMEDIATE,-15.97,59.81,-0.28,-0.27,26.1,0.97,387,8402.7,TRAILING_TP_ONLY,Top Single EMA SAR,"Top Single EMA SAR | Trailing TP (Act 5.0%, Call 2.0%) [RE_ENTER_IMMEDIATE]"
PRICE_EMA_SAR,82,,PCT,0.0,PCT,0.0,PCT,0.0,10.0,2.0,RE_ENTER_IMMEDIATE,4.51,48.98,0.39,0.09,19.9,1.06,331,10450.77,TRAILING_TP_ONLY,Top Single EMA SAR,"Top Single EMA SAR | Trailing TP (Act 10.0%, Call 2.0%) [RE_ENTER_IMMEDIATE]"
PRICE_EMA_SAR,82,,PCT,0.0,PCT,0.0,PCT,0.0,10.0,3.0,RE_ENTER_IMMEDIATE,-3.2,50.83,0.17,-0.06,19.6,1.03,331,9679.68,TRAILING_TP_ONLY,Top Single EMA SAR,"Top Single EMA SAR | Trailing TP (Act 10.0%, Call 3.0%) [RE_ENTER_IMMEDIATE]"
PRICE_EMA_SAR,82,,PCT,0.0,PCT,0.0,PCT,0.0,15.0,3.0,RE_ENTER_IMMEDIATE,9.48,42.41,0.52,0.22,18.9,1.09,317,10947.78,TRAILING_TP_ONLY,Top Single EMA SAR,"Top Single EMA SAR | Trailing TP (Act 15.0%, Call 3.0%) [RE_ENTER_IMMEDIATE]"
PRICE_EMA_SAR,82,,PCT,0.0,PCT,0.0,PCT,0.0,20.0,5.0,RE_ENTER_IMMEDIATE,4.26,47.57,0.39,0.09,18.2,1.08,314,10425.92,TRAILING_TP_ONLY,Top Single EMA SAR,"Top Single EMA SAR | Trailing TP (Act 20.0%, Call 5.0%) [RE_ENTER_IMMEDIATE]"
PRICE_EMA_SAR,82,,PCT,0.0,PCT,0.0,PCT,0.0,30.0,5.0,RE_ENTER_IMMEDIATE,1.09,42.7,0.32,0.03,17.6,1.07,312,10109.03,TRAILING_TP_ONLY,Top Single EMA SAR,"Top Single EMA SAR | Trailing TP (Act 30.0%, Call 5.0%) [RE_ENTER_IMMEDIATE]"
PRICE_EMA_SAR,82,,PCT,3.0,PCT,10.0,PCT,0.0,0.0,0.0,RE_ENTER_IMMEDIATE,10.21,59.94,0.54,0.17,19.4,1.09,350,11020.84,FIXED_SL_AND_TP,Top Single EMA SAR,Top Single EMA SAR | Fixed SL 3.0% + TP 10.0% [RE_ENTER_IMMEDIATE]
PRICE_EMA_SAR,82,,PCT,3.0,PCT,20.0,PCT,0.0,0.0,0.0,RE_ENTER_IMMEDIATE,-10.74,54.01,0.01,-0.2,17.8,1.0,320,8925.76,FIXED_SL_AND_TP,Top Single EMA SAR,Top Single EMA SAR | Fixed SL 3.0% + TP 20.0% [RE_ENTER_IMMEDIATE]
PRICE_EMA_SAR,82,,PCT,3.0,PCT,30.0,PCT,0.0,0.0,0.0,RE_ENTER_IMMEDIATE,-10.61,50.15,0.04,-0.21,17.8,1.01,315,8938.61,FIXED_SL_AND_TP,Top Single EMA SAR,Top Single EMA SAR | Fixed SL 3.0% + TP 30.0% [RE_ENTER_IMMEDIATE]
PRICE_EMA_SAR,82,,PCT,5.0,PCT,10.0,PCT,0.0,0.0,0.0,RE_ENTER_IMMEDIATE,37.02,48.51,1.08,0.76,19.6,1.19,336,13702.12,FIXED_SL_AND_TP,Top Single EMA SAR,Top Single EMA SAR | Fixed SL 5.0% + TP 10.0% [RE_ENTER_IMMEDIATE]
PRICE_EMA_SAR,82,,PCT,5.0,PCT,20.0,PCT,0.0,0.0,0.0,RE_ENTER_IMMEDIATE,9.03,47.11,0.5,0.19,18.1,1.1,315,10902.59,FIXED_SL_AND_TP,Top Single EMA SAR,Top Single EMA SAR | Fixed SL 5.0% + TP 20.0% [RE_ENTER_IMMEDIATE]
PRICE_EMA_SAR,82,,PCT,5.0,PCT,30.0,PCT,0.0,0.0,0.0,RE_ENTER_IMMEDIATE,4.58,43.28,0.4,0.11,17.9,1.09,312,10458.07,FIXED_SL_AND_TP,Top Single EMA SAR,Top Single EMA SAR | Fixed SL 5.0% + TP 30.0% [RE_ENTER_IMMEDIATE]
PRICE_EMA_SAR,82,,PCT,10.0,PCT,10.0,PCT,0.0,0.0,0.0,RE_ENTER_IMMEDIATE,50.25,43.54,1.3,1.15,19.9,1.24,332,15025.17,FIXED_SL_AND_TP,Top Single EMA SAR,Top Single EMA SAR | Fixed SL 10.0% + TP 10.0% [RE_ENTER_IMMEDIATE]
PRICE_EMA_SAR,82,,PCT,10.0,PCT,20.0,PCT,0.0,0.0,0.0,RE_ENTER_IMMEDIATE,13.61,44.89,0.61,0.3,18.2,1.13,314,11360.55,FIXED_SL_AND_TP,Top Single EMA SAR,Top Single EMA SAR | Fixed SL 10.0% + TP 20.0% [RE_ENTER_IMMEDIATE]
PRICE_EMA_SAR,82,,PCT,10.0,PCT,30.0,PCT,0.0,0.0,0.0,RE_ENTER_IMMEDIATE,8.03,41.41,0.47,0.19,17.9,1.11,312,10802.79,FIXED_SL_AND_TP,Top Single EMA SAR,Top Single EMA SAR | Fixed SL 10.0% + TP 30.0% [RE_ENTER_IMMEDIATE]
PRICE_EMA_SAR,82,,PCT,0.0,PCT,15.0,PCT,3.0,0.0,0.0,RE_ENTER_IMMEDIATE,-93.28,95.04,-7.07,-0.98,22.8,0.51,544,672.05,TRAILING_SL_AND_FIXED_TP,Top Single EMA SAR,Top Single EMA SAR | TSL 3.0% + Fixed TP 15.0% [RE_ENTER_IMMEDIATE]
PRICE_EMA_SAR,82,,PCT,0.0,PCT,30.0,PCT,3.0,0.0,0.0,RE_ENTER_IMMEDIATE,-93.28,95.04,-7.07,-0.98,22.8,0.51,544,672.05,TRAILING_SL_AND_FIXED_TP,Top Single EMA SAR,Top Single EMA SAR | TSL 3.0% + Fixed TP 30.0% [RE_ENTER_IMMEDIATE]
PRICE_EMA_SAR,82,,PCT,0.0,PCT,15.0,PCT,5.0,0.0,0.0,RE_ENTER_IMMEDIATE,-57.31,74.4,-2.1,-0.77,19.3,0.75,362,4269.46,TRAILING_SL_AND_FIXED_TP,Top Single EMA SAR,Top Single EMA SAR | TSL 5.0% + Fixed TP 15.0% [RE_ENTER_IMMEDIATE]
PRICE_EMA_SAR,82,,PCT,0.0,PCT,30.0,PCT,5.0,0.0,0.0,RE_ENTER_IMMEDIATE,-58.69,75.23,-2.26,-0.78,19.3,0.74,362,4131.48,TRAILING_SL_AND_FIXED_TP,Top Single EMA SAR,Top Single EMA SAR | TSL 5.0% + Fixed TP 30.0% [RE_ENTER_IMMEDIATE]
